hotelname,address,district,lat,lon,rating,count_rating,star,budget,time,facilities,service,district,URL,image1,image2,review
M City Hotel Saigon,"52B Phạm Hồng Thái, Quận 1, Thành Phố Hồ Chí Minh",1,10.7712812,106.6944812,4.3,280,4,2319627.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bể bơi ngoài trời, Điều hòa nhiệt độ, Trung tâm thể dục, Spa, Chỗ đậu xe, Nhà hàng",Phòng Tập Thể Dục · Món Ăn Sáng · Bể Bơi,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENGbz0gACgAMihDaG9JdDhqbnNhbjV4WTJuQVJvTkwyY3ZNVEZyYW5veGRtWm5aQkFCOA1IAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CMADEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAENAE,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyEi9ImxA2Qj9dg41RwNpJ9wb5e-4qyFX-FWg7SW346oCIgylTS0NR-gjD7e6VZaHxrS4H-GxJkT6c7X9-AJ05f_vX3skRKe1Fqr1s0mHp2YwDoPIwTyitC6Nh4OzMT5EScbnG_a3XKxgjV=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/proxy/6F0RUho9KySX5HL7E__EbBfjYitc45F-WKVEJ4xs40CdOvhQL4i0STrOa4I4yJgyIvYyOQpXxsDkXShQiJ73AW5lIpongAkU9_AYMBqrpa3N0eqAo4q5B3X7RrJSfR5EeQtC6ftbb0YfX5Ox_R1rl9sjdV1tVaY=s287-w287-h192-n-k-no-v1,"Khách sạn đẹp
đầy đủ dịch vụ cơ sở vật chất
nhân viên chu đáo
nhưng đồ ăn sáng , ăn trưa hơi bình thường"
A25 Hotel - 25 Trương Định,"25 Trương Định, Quận 1, Thành Phố Hồ Chí Minh",1,10.7178188,106.6232896,4.7,213,2,866577.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bãi đỗ xe ($), Điều hòa nhiệt độ, Chấp nhận vật nuôi, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Vị Trí · Dịch Vụ · Món Ăn Sáng,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENGbz0gACgAMidDaGtJelBmenVMcm15b2dVR2cwdlp5OHhNV2g2YzJzMmJqaDZFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CNwDEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAENAE,https://lh3.googleusercontent.com/p/AF1QipMX08gJuKoyeJwh1GFyr_O7_uAnQDM61v7Vblae=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipO0poM8yp8KZDr6-5wjtrQHbcZGeHmZwP7a1IsL=s287-w287-h192-n-k-no-v1,Nhân viên rất nhiệt tình chỉ đường lên phòng
Central Ngọc Hotel,"216 Đề Thám, Quận 1, Thành Phố Hồ Chí Minh",1,10.7678303,106.6937616,3.5,1200,3,461195.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Điều hòa nhiệt độ, Quán bar, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là, Phù hợp với trẻ em",Vị Trí,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENHdz0gACgAMidDaGtJN2RybHg5WHI3TmR3R2cwdlp5OHhNV00xWW1zNE1HbzBFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CCcQwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQ7gQ,https://lh6.googleusercontent.com/proxy/Bfi-nYLHllzOR5rDO9EpiAZFRiIgMRGXiFGMxzevPB087tdeuwIenSbc20yhNcVNt5ZVWINYUdUg_e2O7WOSx73RpjV-z3Xy0V3T2YZrfP_iq4L75E3HeyuJn1Glfv3A2i14Ygku8-Y81s64idjV9wHZ9pf0E5k=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOpE7W1hYObsEHFzRools1mOfKP0WmJYbr8vp79WTvZ_htVNS5muPGzp9MR_XYdCt-tIXY_pfVUHIal3qXasxLNNs6IRY3rD2of4h29xwxi1mYX8PA5sbJxn_QRCVybBiR3PmgpA=s287-w287-h192-n-k-no-v1,"Lần nào tới cũng ở đây. Nhân viên dễ thương, đồ ăn ngon. View đẹp. Thank you all for giving us a wonderful time here. Love love"
Khách sạn Hương Sen,"66-70 Đồng Khởi, Quận 1, Thành Phố Hồ Chí Minh",1,10.7751112,106.7044078,4.2,1000,3,1117366.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bể bơi ngoài trời, Bồn tắm nước nóng, Điều hòa nhiệt độ, Spa, Quán bar, Nhà hàng",Món Ăn Sáng · Vị Trí · Phòng Tập Thể Dục,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENHdz0gACgAMiRDaGNJbzRuejZZempoZXdMR2dzdlp5OHhkR1JzTTIxNWJoQUI4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CJoBEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEO4E,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLDPpWSeyhpMQ9eGJRONzloXuc5ev69IDDmZ-TxVrFfKTQ4GiCyD42gqCvaqwUjmfM-C8dyR8wVOY_U4JP6zOvQZZyyHnPXMAdmMdlAyZU5va58silZFKPNRh6Kl9dh8SmowLN=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipP-a9XFjTCQlzb05N1BYv4oY7dHtiClCsMJh4k=s287-w287-h192-n-k-no-v1,Khách sạn sạch sẽ dịch vụ tốt nơi ở đẹp
Kim Do - Royal Hotel Saigon,"133 Nguyễn Huệ, Quận 1, Thành Phố Hồ Chí Minh",1,10.7734608993639,106.70407803768192,4.3,2600,4,2083750.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bể bơi ngoài trời, Điều hòa nhiệt độ, Trung tâm thể dục, Chỗ đậu xe, Nhà hàng, Dịch vụ phòng",Vị Trí · Món Ăn Sáng · Dịch Vụ,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENHdz0gACgAMiZDaGdJdC1HMDZkLTA5b3ZzQVJvTEwyY3ZNWFp6TlhRMWRESVFBUTgNSAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CLYBEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEO4E,https://lh3.googleusercontent.com/p/AF1QipMOl-5qQq3jSesy59q69-X456ToBH8UwJWt52Ka=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynqRzirqlvGOFyIe88gk-RdXYVHG9-qlKxGlCb99Ak8titMlQmkFqsgUMID4j4B46p_j-rDKwe-C1kZ3p7KESRLmqQQC1m5SoIYV3hQITrrmvEDV5Qf5q1MVDaawUjXHQugrRSfBuqQKm2=s287-w287-h192-n-k-no-v1,Nơi tuyệt vời nhất tôi từng trải nghiệm
Khách sạn Cochin Zen,"46-46Bis Thủ Khoa Huân, Quận 1, Thành Phố Hồ Chí Minh",1,10.774098,106.697014,4.2,1200,4,2013529.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bể bơi ngoài trời, Bồn tắm nước nóng, Điều hòa nhiệt độ, Trung tâm thể dục, Spa, Quán bar",Món Ăn Sáng · Dịch Vụ · Vị Trí,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENHdz0gACgAMihDaG9JOUtldTZMemZndTc1QVJvTkwyY3ZNVEZuTUhSd2VteGZheEFCOA1IAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CNkCEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEO4E,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmAQY5oj94gBdcfAjfcrumw5eSVtVX_84LHq6sJopw7oNzQJhOIAmfYhMWaC_JWrWw45b3tVpyT_u2MSi_om6kIsIOzksrrgWd5Ceszfy3_YjfNhfc-YjCZltZytZmOBc5Ym56jWSsOFc=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipNWunJpNEQFJtwMQPvGIqJHNZBF3vPYp2KTx2jU=s287-w287-h192-n-k-no-v1,Tổ hợp du lịch Holiday Inn Resort Ho Tram Beach thích hợp cho nghĩ dưỡng mọi lứa tuổi
Khách sạn Liberty Central Saigon Riverside,"17 Tôn Đức Thắng, Quận 1, Thành Phố Hồ Chí Minh",1,10.7740769,106.70626204068084,4.3,3300,4,2745441.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bể bơi ngoài trời, Bồn tắm nước nóng, Điều hòa nhiệt độ, Trung tâm thể dục, Spa, Quán bar",Phòng Tập Thể Dục · Ăn Tối · Bể Bơi,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENHdz0gACgAMiZDaGdJNXB6cG5mS1doTkVTR2d3dlp5OHhhbXQ0Y1cwMVpIUVFBUTgNSAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CPUCEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEO4E,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSya6nuLl5xi1g_eOuFCGRVfoAb7jro6Ol66R1jYGmbUCDmYLoAaZ59LUNvSif-YAfnIozbtIxdb9rGmODD4JZ8nri8CG6XWZsyqbpa81xfqF6gkPlwNKROTVBI3ix90Qr7bdQ5x=s287-w287-h192-n-k-no-v1,https://lh5.googleusercontent.com/proxy/GJ3U-Q1mTaeG7kc7s7gcH7H-_g8GxIdCMZtAAY2CC62WNDZo5t-SygDL9NeySe86cbGn1_kuUEm7Qf4XP1jC3yDlryp_cERfYR-owKgIIRe-xCQKb-yUhejdLBZ80tygcoqWX64GKDudJ1ZRTRxcWwMZZtJCHbo=s287-w287-h192-n-k-no-v1,房間很舒適，飯店設施很多元，餐飲好吃，入住這間飯店可以不用再出去了，飯店裡應有盡有，非常滿意，值得推薦👍
Khách sạn Edoya Bến Thành,"11-13 Lưu Văn Lang, Quận 1, Thành Phố Hồ Chí Minh",1,10.773246,106.698975,4.1,237,3,1284985.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Đỗ xe miễn phí, Bồn tắm nước nóng, Điều hòa nhiệt độ, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Vị Trí · Nhà Hàng · Dịch Vụ,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENHdz0gACgAMidDaGtJNXVpMTZ1R0dqN1F6R2cwdlp5OHhNV1pyTVRVM1lqVjBFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0COUDEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEO4E,https://lh3.googleusercontent.com/p/AF1QipPABtKY4D7zEPjUw6PrvTiPJTSbUZWVHKHFLFDv=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipP5Ml1ulEpnrp6Q_KBD1HoY8CD-JR8SlbSJL24a=s287-w287-h192-n-k-no-v1,Trải nghiệm tuyệt vời. Không có gì để chê. Thang máy cách khu Lễ Tân hơi xa nhưng mình thích đi bộ nên không sao.
Liberty Saigon Greenview,"187 Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh",1,10.7672609,106.6939182,4.1,529,3,1105863.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Chỗ đậu xe, Điều hòa nhiệt độ, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là, Phù hợp với trẻ em",Món Ăn Sáng · Vị Trí · Nhà Hàng,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENIND0gACgAMidDaGtJM1lqUW50cmtuYWJYQVJvTUwyY3ZNVEpzYkhGNk9HTmpFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CB8QwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQjQU,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyzZXvhDd4MJQCtKDKRNbZjhOR2mW17Tyz6iQgfIX60pLA3gscFqjZyJ4XUZJjOrMRMbxvCXNTvZNrm6TzcRQXfXHrJ1cjCtThSHKNAxQfXGq9cxhQuI_OD7ac5E9AkroOnJhd5=s287-w287-h192-n-k-no-v1,https://lh6.googleusercontent.com/proxy/OxBWZLVCltN9JFvRcg6TIra355iGM7BxXGzjHTamP9aQ4BKYjesxVAyd3OdX3fJvLzXT82czk7XzNt4zHNITAaLEymF2uYh99HOHWI7aAJqrIrEMoGbRY5Mqvej4u2YrOMaTjNb4r1a6uM2q58v1pRRoNZkkRw=s287-w287-h192-n-k-no-v1,Lễ tân Tuyệt vời lắm 3h sáng vẫn hỗ trợ khách hàng cảm ơn chị nhiều nhá chị mũi cao ấy
The White Hotel,"8A/2D2 Thái Văn Lung, Quận 1, Thành Phố Hồ Chí Minh",1,10.778282,106.705735,3.5,432,3,1066851.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bãi đỗ xe ($), Bồn tắm nước nóng, Điều hòa nhiệt độ, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Vị Trí,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENIND0gACgAMiZDaGdJc3VlQzU4cTAzYlNOQVJvTEwyY3ZNWFJtZDJkM1ozTVFBUTgNSAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CDsQwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQjQU,https://lh3.googleusercontent.com/p/AF1QipNY_2V4NXDbRVS7_2nMrjRcZvlRtZjQwDo_3GIq=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipPQYcQcOg6f3K9SEWimMWwfPj9H1tNh52gf1XTk=s287-w287-h192-n-k-no-v1,nhân viên lễ tân lịch sự vui vẻ
A25 Hotel - 55 Lê Anh Xuân,"55 Lê Anh Xuân, Quận 1, Thành Phố Hồ Chí Minh",1,10.771198,106.695495,4.6,124,4,1007832.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bãi đỗ xe ($), Bể bơi ngoài trời, Điều hòa nhiệt độ, Trung tâm thể dục, Quán bar, Nhà hàng",Phòng Tập Thể Dục · Món Ăn Sáng · Bể Bơi,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENIND0gACgAMihDaG9JeEtqdmc1YUZ1WVRjQVJvTkwyY3ZNVEZxZW5aNk4yUTBiUkFCOA1IAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CF8QwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQjQU,https://lh3.googleusercontent.com/p/AF1QipPDugYzJZPaUJtt3BTGL-rXDREB-lRSf086X-o-=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZfams_rU1ihD5gU9eLzf6ZT7JTpUkm0_1qKMf1zKTNpGQh-7trlP0S6xMWwRk51wdVeVHD-qzSODPyT4thR0OahLtqA-O7UWUnSfEs3fcf5zCVidsD4124y-H63uoVJc2yq8=s287-w287-h192-n-k-no-v1,"Khách sạn mới, dịch vụ ổn, giá hợp lý. Khu vực Hồ Tràm mấy quán hải sản giá cao quá"
Nicecy Boutique Hotel,"27-29 Trương Định, Quận 1, Thành Phố Hồ Chí Minh",1,10.7178853,106.6230868,3.7,453,3,857313.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Đỗ xe miễn phí, Điều hòa nhiệt độ, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là, Trung tâm dịch vụ văn phòng",Vị Trí · Dịch Vụ,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENIND0gACgAMidDaGtJdDVPVHViZjM1ZEFhR2cwdlp5OHhNWEZ3Y1RrMk5uaHFFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CHkQwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQjQU,https://lh3.googleusercontent.com/p/AF1QipOgkNnbWzwU8dMRwteVbAQhdRmbbF1KDCwCB7Yv=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/proxy/9sG5U_WKEgYHbB4sRT1X1ABeYpCpw26ofhKrlJCihgH4zekglPsiKmq04ZNBrcyi_Mm0rtNHJrwPQG-HPuepxTWnGehWJ3XxmVIFoqPqiiqZUdYhb1HpY9AAqvbvvb7IWqmguVrYqbTqn3WWh7fJK9gxkfSfMQ=s287-w287-h192-n-k-no-v1,"Khách sạn mới xây, vị trí ngay phố đi bộ ẩm thực, phòng ốc sạch sẽ thoáng mát"
Somerset Chancellor Court,"21 - 23 Nguyễn Thị Minh Khai, Quận 1, Thành Phố Hồ Chí Minh",1,10.7843179,106.6995852,4.4,830,5,4846824.0,"1 đêm, bao gồm thuế và phí","Bữa sáng ($), Wi-Fi miễn phí, Bãi đỗ xe ($), Bể bơi ngoài trời, Điều hòa nhiệt độ, Trung tâm thể dục, Spa, Có bếp nấu ăn trong phòng",Phòng Tập Thể Dục · Phù Hợp Với Gia Đình · Vị Trí,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENIND0gACgAMiRDaGNJeXRhUjQ5Zm9sSjViR2dzdlp5OHhkR2RpZVRkd09CQUI4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CJYBEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEI0F,https://lh3.googleusercontent.com/p/AF1QipNJmDBt72LmpgbTM-vi-kfmwPMx56N4a5Xj2Prt=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipPDMEn_sPRBJfGP64hQjnvlZx8HyIIlYnpDmEWs=s287-w287-h192-n-k-no-v1,Khách sạn mới nằm ngay trung tâm Hồ Tràm.. giá tốt
